id,text,label
8931,jelek,toxic
8932,woi ngeyel,toxic
8933,ru54k,toxic
8934,wahai 1d1ot4n nih,toxic
8935,s1nting,toxic
8936,tuk4ngfitnah,toxic
8937,hei brengos,toxic
8938,loser,toxic
8939,bodoh,toxic
8940,ta1kucing,toxic
8941,wahai bajingan,toxic
8942,nih b4jing4n amat,toxic
8943,woi ru5ak sekali,toxic
8944,nih pemarah,toxic
8945,dasar lu kasar,toxic
8946,biadab,toxic
8947,anjing amat,toxic
8948,dasar lu pengkh1an4t cuk,toxic
8949,hei k3p4rat sih,toxic
8950,si paling loser,toxic
8951,bodoh nih,toxic
8952,pemalas,toxic
8953,dasar nyebelin,toxic
8954,si paling kurangajar,toxic
8955,anjing,toxic
8956,kamu cupu nih,toxic
8957,kampungan,toxic
8958,songong,toxic
8959,sialan ya,toxic
8960,begokan,toxic
8961,m4la5,toxic
8962,payah banget,toxic
8963,4lay,toxic
8964,goblok,toxic
8965,jahat,toxic
8966,oi pem4las beneran,toxic
8967,jahat,toxic
8968,malas woy,toxic
8969,arogan nih,toxic
8970,brengseklu beneran,toxic
8971,kamu rese,toxic
8972,g0blok,toxic
8973,goblok,toxic
8974,idiot woy,toxic
8975,brengsek nih,toxic
8976,goblokan,toxic
8977,kampret,toxic
8978,si paling biadab,toxic
8979,si paling cerewet,toxic
8980,dungu cuk,toxic
8981,dungu lu,toxic
8982,ngeyel,toxic
8983,kasar,toxic
8984,idiot,toxic
8985,eh pemarah sekali,toxic
8986,r35e,toxic
8987,malesin,toxic
8988,malesin kau,toxic
8989,rese,toxic
8990,dasar lu egois,toxic
8991,arogan,toxic
8992,bodoh cuk,toxic
8993,alay,toxic
8994,wahai muka dua,toxic
8995,ng3h3,toxic
8996,norak,toxic
8997,edan woy,toxic
8998,songong banget,toxic
8999,dasar manusia br3ng53k beneran,toxic
9000,wahai jahat,toxic
9001,taikucing woy,toxic
9002,nih j4h1l banget,toxic
9003,pengacau,toxic
9004,dasar lu b3randal beneran,toxic
9005,cupu,toxic
9006,k0tor,toxic
9007,busuk nih,toxic
9008,woi l0ser lu,toxic
9009,idi0tan,toxic
9010,anjing,toxic
9011,pemarah bang,toxic
9012,kamu tukangfitnah,toxic
9013,taikucing parah,toxic
9014,eh res3 banget,toxic
9015,t41,toxic
9016,muk4 du4,toxic
9017,alay sih,toxic
9018,ber1s1k,toxic
9019,g0bl0k,toxic
9020,wahai anjing,toxic
9021,hei ngehe,toxic
9022,kasar,toxic
9023,dasar anak begokan beneran,toxic
9024,jahil sih,toxic
9025,hei dungu,toxic
9026,loser,toxic
9027,nyebelin beneran,toxic
9028,woi ru54k banget,toxic
9029,sampah bro,toxic
9030,tai lu,toxic
9031,lebay,toxic
9032,brengseklu,toxic
9033,wahai pemarah,toxic
9034,edan cuk,toxic
9035,kau loser,toxic
9036,ng3y3l,toxic
9037,malas,toxic
9038,s4mp4h,toxic
9039,goblokan banget,toxic
9040,nakal kau,toxic
9041,kampungan,toxic
9042,cupu,toxic
9043,b1ad4b,toxic
9044,jahil,toxic
9045,p3m4la5,toxic
9046,norak bro,toxic
9047,taikucing,toxic
9048,tol0l,toxic
9049,idiot bang,toxic
9050,idiotan sih,toxic
9051,dasar taikucing,toxic
9052,dasar manusia alay woy,toxic
9053,keras kepala ya,toxic
9054,k4mpungan,toxic
9055,dasar lu gila,toxic
9056,pem4las,toxic
9057,p4yah,toxic
9058,si c3rew3t abis,toxic
9059,tolol4n,toxic
9060,malas parah,toxic
9061,p4yah,toxic
9062,ngehe,toxic
9063,wahai b3ri5ik amat,toxic
9064,busuk,toxic
9065,useless lu,toxic
9066,ampa5,toxic
9067,dasar anak sialan,toxic
9068,pay4h,toxic
9069,si paling j3lek abis,toxic
9070,brengsek,toxic
9071,nakal sekali,toxic
9072,kampungan abis,toxic
9073,song0ng,toxic
9074,nih p3m4las sih,toxic
9075,idiot,toxic
9076,kau jahat,toxic
9077,p3ngkhi4nat,toxic
9078,nih jahat sekali,toxic
9079,brengsek sih,toxic
9080,egois,toxic
9081,woi brengos,toxic
9082,b3ri5ik,toxic
9083,dasar lu pembohong sekali,toxic
9084,ngeyel,toxic
9085,bego,toxic
9086,tai,toxic
9087,wahai b3go woy,toxic
9088,si sialan,toxic
9089,pay4h,toxic
9090,hei stre5s sekali,toxic
9091,eh malas,toxic
9092,si 3go15 lu,toxic
9093,taiayam parah,toxic
9094,lemot parah,toxic
9095,berandal cuk,toxic
9096,nyebelin,toxic
9097,norak,toxic
9098,dasar lu sialan,toxic
9099,egois bang,toxic
9100,sinting,toxic
9101,dasar manusia nyeb3l1n parah,toxic
9102,50ktau,toxic
9103,kurangajar bang,toxic
9104,sampah,toxic
9105,dasar manusia brengos,toxic
9106,dasar lu setan,toxic
9107,julid,toxic
9108,alay nih,toxic
9109,woi biadab lu,toxic
9110,kampret abis,toxic
9111,otakudang,toxic
9112,kamu re53 bang,toxic
9113,bajingan cuk,toxic
9114,dasar manusia tukangfitnah,toxic
9115,dasar anak edan,toxic
9116,payah abis,toxic
9117,busuk,toxic
9118,kampret sih,toxic
9119,egois ya,toxic
9120,oi p4r45it amat,toxic
9121,bang5at,toxic
9122,cacat,toxic
9123,kasar sih,toxic
9124,dasar anak 51nting cuk,toxic
9125,keparat,toxic
9126,nih bodoh,toxic
9127,taikucing,toxic
9128,ngehe,toxic
9129,muk4 dua,toxic
9130,norak,toxic
9131,jel3k,toxic
9132,dasar pengkhianat,toxic
9133,brengsek,toxic
9134,bangsat ya,toxic
9135,wahai rese,toxic
9136,tukangfitnah lu,toxic
9137,goblok sekali,toxic
9138,ta1kucing,toxic
9139,nih pengkhianat,toxic
9140,nih keparat,toxic
9141,dasar anak s0ngong amat,toxic
9142,dasar lu tolol,toxic
9143,goblok woy,toxic
9144,nih p3m4r4h sih,toxic
9145,ngawur,toxic
9146,pembohong banget,toxic
9147,eh tai,toxic
9148,ngeyel,toxic
9149,u53les5,toxic
9150,otakudang,toxic
9151,cacat,toxic
9152,bajing4n,toxic
9153,oi m4le5in bang,toxic
9154,kau beg0 beneran,toxic
9155,cupu kau,toxic
9156,penipu,toxic
9157,ngehe,toxic
9158,otakudang,toxic
9159,si paling gil4 amat,toxic
9160,munaf1k,toxic
9161,nih amp45 lu,toxic
9162,kamu kurangajar,toxic
9163,parasit abis,toxic
9164,bego,toxic
9165,gobl0k,toxic
9166,dasar manusia ot4kudang sih,toxic
9167,otakudang ya,toxic
9168,kasar nih,toxic
9169,jul1d,toxic
9170,idiot ya,toxic
9171,leb4y,toxic
9172,tololan bang,toxic
9173,kamu edan,toxic
9174,ngeyel beneran,toxic
9175,setan,toxic
9176,tai,toxic
9177,idiot,toxic
9178,eh penipu,toxic
9179,pemarah,toxic
9180,dasar lu tukangfitnah,toxic
9181,parasit amat,toxic
9182,jahat lu,toxic
9183,c4c4t,toxic
9184,tukangfitnah,toxic
9185,sombong,toxic
9186,p3m4rah,toxic
9187,jorok,toxic
9188,dasar anak cacat,toxic
9189,jelek amat,toxic
9190,breng53k,toxic
9191,kamu bacot abis,toxic
9192,pengkh14n4t,toxic
9193,parasit,toxic
9194,woi 5ombong banget,toxic
9195,si kampret,toxic
9196,woi pemb0h0ng abis,toxic
9197,bego,toxic
9198,dasar lu sombong,toxic
9199,oi b14dab parah,toxic
9200,baj1ngan,toxic
9201,bego kau,toxic
9202,stress,toxic
9203,1diotan,toxic
9204,arogan beneran,toxic
9205,hei kotor cuk,toxic
9206,dasar lu pemarah,toxic
9207,jel3k,toxic
9208,si p4yah abis,toxic
9209,tololan,toxic
9210,ta1ay4m,toxic
9211,dasar lu pembohong,toxic
9212,jah4t,toxic
9213,idiot cuk,toxic
9214,nih b4c0t parah,toxic
9215,si paling malesin,toxic
9216,nih jelek,toxic
9217,dasar manusia ampa5 beneran,toxic
9218,kamu goblokan,toxic
9219,biadab,toxic
9220,edan,toxic
9221,ampas lu,toxic
9222,anj1ng,toxic
9223,hei dungu banget,toxic
9224,pemalas kau,toxic
9225,oi brengs3klu amat,toxic
9226,dasar goblokan,toxic
9227,busuk bro,toxic
9228,dasar lu kepar4t lu,toxic
9229,goblok4n,toxic
9230,tai beneran,toxic
9231,eh songong parah,toxic
9232,anjing,toxic
9233,dasar kampr3t ya,toxic
9234,brengsek,toxic
9235,50ktau,toxic
9236,ngawur abis,toxic
9237,dasar manusia s1nt1ng abis,toxic
9238,br3ngseklu,toxic
9239,tolol,toxic
9240,begok4n,toxic
9241,dasar anak c3rew3t kau,toxic
9242,set4n,toxic
9243,useless,toxic
9244,si tai4y4m nih,toxic
9245,bangsat,toxic
9246,ampas,toxic
9247,pengkhianat,toxic
9248,tolol,toxic
9249,dasar nakal,toxic
9250,brengos abis,toxic
9251,r3se,toxic
9252,dasar pem4l4s parah,toxic
9253,keras kepala,toxic
9254,kamu t41 ya,toxic
9255,pemalas lu,toxic
9256,dasar manusia lemot,toxic
9257,wahai tol0lan bang,toxic
9258,anjing,toxic
9259,c3rewet,toxic
9260,dasar anak setan,toxic
9261,kotor parah,toxic
9262,k0tor,toxic
9263,pengkhianat,toxic
9264,woi anjing,toxic
9265,kau cer3w3t nih,toxic
9266,julid lu,toxic
9267,loser abis,toxic
9268,payah amat,toxic
9269,si pembohong,toxic
9270,kau taikucing,toxic
9271,woi nakal sekali,toxic
9272,nih rus4k cuk,toxic
9273,brengos beneran,toxic
9274,pembohong bang,toxic
9275,dasar lu k3p4r4t sih,toxic
9276,l3mot,toxic
9277,keras kepala,toxic
9278,dasar lu busuk amat,toxic
9279,dasar anak keparat banget,toxic
9280,si paling kotor kau,toxic
9281,oi kasar,toxic
9282,ngawur beneran,toxic
9283,j4hat,toxic
9284,stress bro,toxic
9285,bodoh beneran,toxic
9286,kera5 kepala,toxic
9287,nak4l,toxic
9288,sialan,toxic
9289,hei 50kt4u cuk,toxic
9290,wahai brengseklu,toxic
9291,dasar n0r4k sekali,toxic
9292,rese cuk,toxic
9293,pengkh1anat,toxic
9294,si somb0ng nih,toxic
9295,dasar songong,toxic
9296,5etan,toxic
9297,dasar manusia g4r1ng abis,toxic
9298,dasar lu keparat,toxic
9299,eh ng3he ya,toxic
9300,berandal bang,toxic
9301,eh tai4y4m lu,toxic
9302,nih 4rogan bro,toxic
9303,rese,toxic
9304,pay4h,toxic
9305,ker45 k3pal4,toxic
9306,pengkhianat woy,toxic
9307,brengs3k,toxic
9308,nih bacot,toxic
9309,oi 4r0g4n sekali,toxic
9310,jelek,toxic
9311,si norak kau,toxic
9312,sinting bro,toxic
9313,si paling sialan abis,toxic
9314,pemalas sih,toxic
9315,goblokan,toxic
9316,dasar bacot,toxic
9317,kamu 53tan cuk,toxic
9318,si paling cacat,toxic
9319,k3r4s kep4la,toxic
9320,los3r,toxic
9321,51nt1ng,toxic
9322,dasar manusia ngeyel,toxic
9323,wahai bego,toxic
9324,ngehe bro,toxic
9325,muka dua banget,toxic
9326,berandal,toxic
9327,bodoh banget,toxic
9328,dasar anak bego,toxic
9329,ngeyel,toxic
9330,woi rusak,toxic
9331,dasar busuk,toxic
9332,dungu parah,toxic
9333,hei malas kau,toxic
9334,k4s4r,toxic
9335,kamu ampas,toxic
9336,brengsek,toxic
9337,kau ngeyel,toxic
9338,norak,toxic
9339,t0lol,toxic
9340,eh lemot,toxic
9341,munafik cuk,toxic
9342,bangsat,toxic
9343,woi biadab,toxic
9344,berandal kau,toxic
9345,nih b0doh cuk,toxic
9346,dasar lu p4r451t bang,toxic
9347,kamu kampung4n woy,toxic
9348,payah,toxic
9349,jorok,toxic
9350,woi mun4f1k amat,toxic
9351,idiotan kau,toxic
9352,p3m4las,toxic
9353,ngawur bro,toxic
9354,3d4n,toxic
9355,julid,toxic
9356,dasar manusia malas,toxic
9357,kau tukangfitnah,toxic
9358,kampungan,toxic
9359,eh 0t4kudang bro,toxic
9360,dasar lu anjing,toxic
9361,jorok,toxic
9362,pemarah,toxic
9363,rusak,toxic
9364,parasit,toxic
9365,para5it,toxic
9366,si norak bang,toxic
9367,dasar bi4d4b bro,toxic
9368,dasar manusia malesin sih,toxic
9369,dasar anak m4l3s1n lu,toxic
9370,b4cot,toxic
9371,dasar lemot,toxic
9372,kur4ngajar,toxic
9373,wahai rese,toxic
9374,si paling nyebelin,toxic
9375,wahai goblokan,toxic
9376,si lem0t abis,toxic
9377,ampas banget,toxic
9378,sinting sekali,toxic
9379,hei sialan,toxic
9380,si breng5eklu parah,toxic
9381,dasar pengacau,toxic
9382,si paling parasit,toxic
9383,bacot amat,toxic
9384,sampah abis,toxic
9385,hei brengos,toxic
9386,wahai begokan,toxic
9387,si paling pemarah,toxic
9388,si paling 5int1ng abis,toxic
9389,eh cupu bang,toxic
9390,garing banget,toxic
9391,kamu cupu,toxic
9392,kau goblok,toxic
9393,dasar lu sialan,toxic
9394,woi cacat,toxic
9395,brengos woy,toxic
9396,pengkhianat,toxic
9397,cupu,toxic
9398,bacot amat,toxic
9399,hei songong,toxic
9400,br3ngsek,toxic
9401,jelek lu,toxic
9402,woi kampung4n lu,toxic
9403,dasar manusia garing nih,toxic
9404,rese parah,toxic
9405,dasar tol0l4n banget,toxic
9406,goblokan sekali,toxic
9407,hei cerewet,toxic
9408,dasar manusia anjing,toxic
9409,dasar k0t0r lu,toxic
9410,kau bodoh,toxic
9411,hei jelek,toxic
9412,tukangf1tn4h,toxic
9413,pemalas,toxic
9414,kamu ngehe ya,toxic
9415,dasar lu s3tan sekali,toxic
9416,cacat kau,toxic
9417,bangsat amat,toxic
9418,pengkhianat bro,toxic
9419,nih l3mot bro,toxic
9420,nih breng0s lu,toxic
9421,woi anjing,toxic
9422,julid abis,toxic
9423,kasar,toxic
9424,ber15ik,toxic
9425,ngehe nih,toxic
9426,sampah,toxic
9427,soktau parah,toxic
9428,kamu pengacau,toxic
9429,woi mun4fik cuk,toxic
9430,pay4h,toxic
9431,si paling 1di0tan nih,toxic
9432,pengkhianat abis,toxic
9433,k454r,toxic
9434,sialan parah,toxic
9435,alay bang,toxic
9436,kurangajar cuk,toxic
9437,dasar lu s1nting nih,toxic
9438,4mp4s,toxic
9439,jul1d,toxic
9440,payah,toxic
9441,b3randal,toxic
9442,keparat,toxic
9443,kamu cer3wet parah,toxic
9444,woi tukangfitnah,toxic
9445,kamu kasar,toxic
9446,lebay,toxic
9447,berandal abis,toxic
9448,taikucing sih,toxic
9449,sinting,toxic
9450,dasar lu j0r0k lu,toxic
9451,0t4kudang,toxic
9452,si paling dungu cuk,toxic
9453,kamu setan,toxic
9454,julid sih,toxic
9455,jelek sekali,toxic
9456,malas,toxic
9457,oi parasit,toxic
9458,lemot woy,toxic
9459,dasar goblokan,toxic
9460,br3ngs3k,toxic
9461,songong,toxic
9462,bu5uk,toxic
9463,pemalas sih,toxic
9464,wahai busuk,toxic
9465,somb0ng,toxic
9466,dasar lu penipu,toxic
9467,useless woy,toxic
9468,jahil,toxic
9469,tololan,toxic
9470,hei garing,toxic
9471,kau jahat,toxic
9472,dasar jelek,toxic
9473,eh bangsat,toxic
9474,arogan,toxic
9475,berisik nih,toxic
9476,kamu egois bang,toxic
9477,lemot lu,toxic
9478,otakudang,toxic
9479,goblokan,toxic
9480,songong lu,toxic
9481,dasar lu nak4l sih,toxic
9482,si paling mun4f1k bro,toxic
9483,garing nih,toxic
9484,brengos,toxic
9485,goblok,toxic
9486,dasar anak 514lan abis,toxic
9487,busuk beneran,toxic
9488,si paling pengkhianat,toxic
9489,songong,toxic
9490,jorok abis,toxic
9491,dasar malas,toxic
9492,pemalas lu,toxic
9493,malas,toxic
9494,wahai tolol,toxic
9495,eh ngeyel,toxic
9496,m4l351n,toxic
9497,dasar manusia l053r beneran,toxic
9498,woi pemalas,toxic
9499,kau taiayam,toxic
9500,woi nyebelin sih,toxic
9501,otakudang,toxic
9502,wahai n0r4k nih,toxic
9503,garing,toxic
9504,stress bro,toxic
9505,oi otakudang,toxic
9506,julid abis,toxic
9507,l3bay,toxic
9508,kasar kau,toxic
9509,bac0t,toxic
9510,tai,toxic
9511,pemalas,toxic
9512,jahil lu,toxic
9513,dasar anak id1ot banget,toxic
9514,brengsek bang,toxic
9515,cupu parah,toxic
9516,gil4,toxic
9517,j0rok,toxic
9518,cupu parah,toxic
9519,pecund4ng,toxic
9520,brengsek,toxic
9521,br3ngs3k,toxic
9522,nakal sih,toxic
9523,s0mbong,toxic
9524,1diot,toxic
9525,ngawur,toxic
9526,pemb0h0ng,toxic
9527,dungu,toxic
9528,cacat,toxic
9529,samp4h,toxic
9530,tolol,toxic
9531,busuk,toxic
9532,nih tai4y4m lu,toxic
9533,eh kotor,toxic
9534,woi t4i cuk,toxic
9535,bacot,toxic
9536,eh s3tan banget,toxic
9537,s0ktau,toxic
9538,eh idiot,toxic
9539,ker4s k3pala,toxic
9540,brengsek,toxic
9541,kasar,toxic
9542,k4mpr3t,toxic
9543,nih ru54k parah,toxic
9544,dasar lu leb4y cuk,toxic
9545,ngey3l,toxic
9546,busuk lu,toxic
9547,kurangajar cuk,toxic
9548,kamu anjing,toxic
9549,kampung4n,toxic
9550,setan,toxic
9551,4lay,toxic
9552,oi kotor sekali,toxic
9553,si mun4f1k sekali,toxic
9554,ng3y3l,toxic
9555,pemalas ya,toxic
9556,alay banget,toxic
9557,si ta1kuc1ng parah,toxic
9558,kampret abis,toxic
9559,kurangajar,toxic
9560,kampungan,toxic
9561,payah woy,toxic
9562,dasar anak 3goi5 amat,toxic
9563,dasar manusia u53le5s cuk,toxic
9564,idiot,toxic
9565,dasar manusia jel3k amat,toxic
9566,cupu,toxic
9567,gil4,toxic
9568,begok4n,toxic
9569,dasar lu mal45 cuk,toxic
9570,si paling keras kepala,toxic
9571,songong parah,toxic
9572,songong,toxic
9573,taiayam,toxic
9574,pem4rah,toxic
9575,oi c3rewet sekali,toxic
9576,hei bu5uk kau,toxic
9577,goblokan woy,toxic
9578,keparat,toxic
9579,kampungan,toxic
9580,kau malas,toxic
9581,kau 53tan bang,toxic
9582,oi ta1ay4m nih,toxic
9583,c4cat,toxic
9584,berandal ya,toxic
9585,dasar lu ber4nd4l cuk,toxic
9586,kampungan,toxic
9587,malesin,toxic
9588,bacot,toxic
9589,hei 4rog4n parah,toxic
9590,1di0t,toxic
9591,tol0l,toxic
9592,begokan,toxic
9593,dasar lu g4r1ng amat,toxic
9594,kamu egoi5 sekali,toxic
9595,nih ta1 beneran,toxic
9596,dasar manusia cupu,toxic
9597,nih bego,toxic
9598,kasar,toxic
9599,kau br3ngs3k beneran,toxic
9600,rese,toxic
9601,lebay amat,toxic
9602,kurangajar,toxic
9603,julid,toxic
9604,arogan,toxic
9605,tolol,toxic
9606,dasar manusia br3ngs3k sih,toxic
9607,wahai parasit,toxic
9608,soktau kau,toxic
9609,los3r,toxic
9610,wahai 50kt4u bro,toxic
9611,idiotan,toxic
9612,dasar c3r3w3t nih,toxic
9613,songong amat,toxic
9614,si paling tai,toxic
9615,sombong sekali,toxic
9616,kamu 3d4n sekali,toxic
9617,rese kau,toxic
9618,nih kasar,toxic
9619,si paling k0tor beneran,toxic
9620,pengkhi4n4t,toxic
9621,dasar sinting,toxic
9622,dasar lu setan,toxic
9623,dasar manusia cupu,toxic
9624,dasar lu ampas woy,toxic
9625,dasar manusia jahat bang,toxic
9626,sampah bang,toxic
9627,nor4k,toxic
9628,jorok parah,toxic
9629,woi busuk sekali,toxic
9630,hei sampah sih,toxic
9631,m4las,toxic
9632,id10tan,toxic
9633,tai ya,toxic
9634,nih ampas,toxic
9635,j4h1l,toxic
9636,kau ng3y3l beneran,toxic
9637,idiot,toxic
9638,oi stress,toxic
9639,julid,toxic
9640,payah kau,toxic
9641,goblok,toxic
9642,kurangajar banget,toxic
9643,kau s0mb0ng nih,toxic
9644,cacat cuk,toxic
9645,brengsek sih,toxic
9646,kamu id1ot sih,toxic
9647,edan,toxic
9648,jahil woy,toxic
9649,p3ngacau,toxic
9650,g0blokan,toxic
9651,b4ngs4t,toxic
9652,brengos,toxic
9653,nak4l,toxic
9654,si s0ktau kau,toxic
9655,kamu tukangfitnah banget,toxic
9656,woi kasar,toxic
9657,pemalas,toxic
9658,oi nakal,toxic
9659,3g01s,toxic
9660,pemarah,toxic
9661,tukangfitnah,toxic
9662,woi brengsek,toxic
9663,payah banget,toxic
9664,nakal,toxic
9665,useless,toxic
9666,oi egois,toxic
9667,t41kucing,toxic
9668,oi pemalas lu,toxic
9669,goblokan parah,toxic
9670,br3ngsek,toxic
9671,setan,toxic
9672,pengacau parah,toxic
9673,loser,toxic
9674,nih parasit,toxic
9675,bacot,toxic
9676,pen1pu,toxic
9677,dasar lu brengseklu kau,toxic
9678,eh g4ring nih,toxic
9679,nyebelin nih,toxic
9680,l053r,toxic
9681,tukangfitnah,toxic
9682,kur4ngajar,toxic
9683,munafik banget,toxic
9684,dasar tuk4ngf1tn4h bang,toxic
9685,wahai ru5ak lu,toxic
9686,idiot,toxic
9687,p3cund4ng,toxic
9688,eh ta1ayam bang,toxic
9689,kau lebay abis,toxic
9690,garing ya,toxic
9691,eh 4rog4n beneran,toxic
9692,cacat,toxic
9693,goblok,toxic
9694,dasar parasit,toxic
9695,pemalas,toxic
9696,hei bajing4n ya,toxic
9697,eh song0ng banget,toxic
9698,useless woy,toxic
9699,eh bajingan bang,toxic
9700,malas,toxic
9701,otakudang amat,toxic
9702,beg0,toxic
9703,pemalas sekali,toxic
9704,bego abis,toxic
9705,cacat woy,toxic
9706,songong kau,toxic
9707,bu5uk,toxic
9708,nih bacot,toxic
9709,kampungan,toxic
9710,pemal45,toxic
9711,bacot,toxic
9712,busuk amat,toxic
9713,edan,toxic
9714,pemalas,toxic
9715,songong banget,toxic
9716,payah,toxic
9717,wahai muka dua sekali,toxic
9718,berandal parah,toxic
9719,rusak,toxic
9720,sinting lu,toxic
9721,dasar manusia cupu,toxic
9722,tukangfitnah,toxic
9723,berandal,toxic
9724,dasar anak mun4fik bang,toxic
9725,pemalas sih,toxic
9726,ta14y4m,toxic
9727,kamu setan,toxic
9728,woi jorok,toxic
9729,nih pem4l4s abis,toxic
9730,woi soktau,toxic
9731,si ka5ar ya,toxic
9732,cupu,toxic
9733,c3rew3t,toxic
9734,bacot,toxic
9735,hei idiot parah,toxic
9736,dasar ru5ak bro,toxic
9737,nih g0blok beneran,toxic
9738,cupu ya,toxic
9739,n4kal,toxic
9740,bac0t,toxic
9741,loser woy,toxic
9742,munafik ya,toxic
9743,oi brengsek,toxic
9744,pecundang,toxic
9745,j0r0k,toxic
9746,dasar anak 5ong0ng cuk,toxic
9747,tolol ya,toxic
9748,oi bangsat,toxic
9749,dasar p3m4las amat,toxic
9750,eh pembohong,toxic
9751,dungu,toxic
9752,kamu begokan,toxic
9753,pembohong lu,toxic
9754,pen1pu,toxic
9755,loser,toxic
9756,taikucing,toxic
9757,kamu jor0k bro,toxic
9758,si s4mpah amat,toxic
9759,eh norak,toxic
9760,eh beri5ik kau,toxic
9761,muka dua,toxic
9762,si pengkh14nat abis,toxic
9763,ngehe amat,toxic
9764,kau berisik,toxic
9765,tolol amat,toxic
9766,dasar manusia sombong,toxic
9767,str3ss,toxic
9768,pemarah,toxic
9769,ta14y4m,toxic
9770,dasar manusia pemarah,toxic
9771,nakal,toxic
9772,sinting sekali,toxic
9773,nih 0t4kud4ng cuk,toxic
9774,ampas,toxic
9775,si kasar beneran,toxic
9776,pengacau,toxic
9777,hei k4mpungan woy,toxic
9778,eh bacot,toxic
9779,edan sih,toxic
9780,muka dua sekali,toxic
9781,dasar lu lebay beneran,toxic
9782,woi j3l3k amat,toxic
9783,songong,toxic
9784,nyebelin banget,toxic
9785,eh p3cund4ng abis,toxic
9786,jelek nih,toxic
9787,begokan,toxic
9788,kau nakal amat,toxic
9789,beg0,toxic
9790,kamu 50ng0ng lu,toxic
9791,bodoh sih,toxic
9792,si paling sialan,toxic
9793,p4ra51t,toxic
9794,si paling 5inting nih,toxic
9795,taiayam,toxic
9796,oi p4y4h bang,toxic
9797,berisik cuk,toxic
9798,kau taikucing,toxic
9799,bego,toxic
9800,oi lemot,toxic
9801,kau t4ikuc1ng beneran,toxic
9802,woi ngeyel,toxic
9803,pemarah bro,toxic
9804,p3n1pu,toxic
9805,br3ng53klu,toxic
9806,anjing sih,toxic
9807,brengsek,toxic
9808,pemarah,toxic
9809,wahai s0mb0ng bang,toxic
9810,cacat woy,toxic
9811,si paling dungu ya,toxic
9812,pemalas,toxic
9813,dasar manusia keparat,toxic
9814,3dan,toxic
9815,b4ng5at,toxic
9816,keras kepala,toxic
9817,wahai idiot,toxic
9818,kau edan,toxic
9819,dasar t41 sekali,toxic
9820,oi alay,toxic
9821,woi tol0l4n amat,toxic
9822,setan sekali,toxic
9823,kurangajar banget,toxic
9824,bangsat,toxic
9825,breng53klu,toxic
9826,egois woy,toxic
9827,woi idiot,toxic
9828,dasar manusia b4ng5at beneran,toxic
9829,tai bro,toxic
9830,dasar jelek,toxic
9831,kampungan sih,toxic
9832,si paling j0r0k sekali,toxic
9833,jahat,toxic
9834,eh b14dab kau,toxic
9835,norak,toxic
9836,jelek ya,toxic
9837,sombong banget,toxic
9838,si paling 5omb0ng beneran,toxic
9839,jahil,toxic
9840,woi berisik,toxic
9841,pay4h,toxic
9842,eh bajingan,toxic
9843,dasar b0doh kau,toxic
9844,t0lol4n,toxic
9845,setan,toxic
9846,cerewet,toxic
9847,rusak,toxic
9848,eh 54mp4h banget,toxic
9849,dasar manusia berisik,toxic
9850,wahai julid,toxic
9851,nih bodoh,toxic
9852,si paling sombong,toxic
9853,oi t0l0l parah,toxic
9854,ampa5,toxic
9855,kau jelek,toxic
9856,ng4wur,toxic
9857,malesin bro,toxic
9858,kamu 51nting beneran,toxic
9859,p3ngkhi4nat,toxic
9860,ngeyel beneran,toxic
9861,dasar manusia dungu,toxic
9862,dasar lu t41 kau,toxic
9863,biadab,toxic
9864,hei g0bl0k lu,toxic
9865,busuk,toxic
9866,sombong,toxic
9867,munafik,toxic
9868,woi idiotan,toxic
9869,eh breng05 bro,toxic
9870,si paling brengseklu,toxic
9871,hei bac0t bang,toxic
9872,k3r4s k3p4l4,toxic
9873,si jul1d sekali,toxic
9874,nih bego,toxic
9875,ampas bro,toxic
9876,pengacau parah,toxic
9877,pem4r4h,toxic
9878,brengseklu,toxic
9879,nih j4h4t bang,toxic
9880,brengos,toxic
9881,si paling muk4 dua sih,toxic
9882,si taikucing,toxic
9883,dasar manusia kas4r banget,toxic
9884,b4ng54t,toxic
9885,stress abis,toxic
9886,julid ya,toxic
9887,brengsek bro,toxic
9888,dasar anak tololan,toxic
9889,bodoh sekali,toxic
9890,bu5uk,toxic
9891,wahai bac0t sekali,toxic
9892,si munafik,toxic
9893,si paling edan,toxic
